id,menus.amountMax,menus.amountMin,menus.currency,menus.dateSeen,menus.description,menus.name
AVwdUeNOIN2L1WUfukCu,12.99,12.99,USD,"2016,06+Aug","Mozzarella, BBQ chicken, red onion, cilantro, and BBQ sauce.",Bbq Chicken Pizza
AVwdUeNOIN2L1WUfukCu,12.99,12.99,USD,"2016,06+Aug","Mozzarella, feta cheese, green pepper, red onion, black olives, tomatoes, and pepperoncinis.",Greek Pizza
AVwdUeNOIN2L1WUfukCu,12.99,12.99,USD,"2016,06+Aug","Mozzarella, Canadian bacon, and pineapple.",Hawaiian Pizza
AVwdUeNOIN2L1WUfukCu,11.99,11.99,USD,"2016,06+Aug","(No tomato sauce) Olive oil, garlic, basil, mozzarella, and ricotta cheese.",Manhattan White Pizza
AVwdUeNOIN2L1WUfukCu,15.99,15.99,USD,"2016,06+Aug",NA,Manhattan Works Pizza
AVwdUeNOIN2L1WUfukCu,13.99,13.99,USD,"2016,06+Aug","Mozzarella, pepperoni, meat balls, Canadian bacon, sausage, and bacon bits.",Meat Lovers Pizza
AVwdUeNOIN2L1WUfukCu,11.99,11.99,USD,"2016,06+Aug","Mozzarella, tomatoes, garlic, basil, and parmesan cheese.",Napoli Pizza
AVwdUeNOIN2L1WUfukCu,6.99,6.99,USD,"2016,06+Aug",Baked french roll with pizza sauce and melted mozzarella.,Pizza Bread (1 Topping)
AVwdUeNOIN2L1WUfukCu,12.99,12.99,USD,"2016,06+Aug","Mozzarella, teriyaki chicken, red pepper, onion, pineapple, and teriyaki sauce.",Teriyaki Chicken Pizza
AVwdUeNOIN2L1WUfukCu,12.99,12.99,USD,"2016,06+Aug","Mozzarella, black olives, fresh mushrooms, green pepper, onions, and tomato.",Veggie Lovers Pizza
AVwduGHDkufWRAb58oo4,12.95,12.95,USD,"2016,14+Jun",NA,Pizza Alfredo
AVwduK2M_7pvs4fz8p-X,5,5,USD,"2017,08+Jan",NA,Margherita Pizza
AVwduK2M_7pvs4fz8p-X,20.95,12.95,USD,"2017,08+Jan",NA,Pizza La France
AVwduK2M_7pvs4fz8p-X,20.95,12.95,USD,"2017,08+Jan",NA,Pizza Margherita
AVwduK2M_7pvs4fz8p-X,20.95,12.95,USD,"2017,08+Jan",NA,Pizza Palermo
AVwduK2M_7pvs4fz8p-X,20.95,12.95,USD,"2017,08+Jan",NA,Pizza Prosciutto
AVwduK2M_7pvs4fz8p-X,20.95,12.95,USD,"2017,08+Jan",NA,Pizza Sorrento
AVwdUkEekufWRAb54rA1,12.5,12.5,USD,"2016,01+Apr","Cheese, chorizo, beans, onion, jalapeno peppers",Mexican Pizza
AVwdUkEekufWRAb54rA1,2.5,2.5,USD,"2016,01+Apr",NA,Pizza Bread
AVwdUkEekufWRAb54rA1,12.75,12.75,USD,"2016,01+Apr","Sausage, mushroom, green peppers, onion, pepperoni",Pizza Nova Special
AVwdUkEekufWRAb54rA1,1.99,1.99,USD,"2016,01+Apr",NA,Pizza Puff
AVwdUkEekufWRAb54rA1,12.5,12.5,USD,"2016,01+Apr",NA,Vegetarian Pizza
AVwdUME7_7pvs4fz4lWi,6,6,USD,"2016,26+Oct","House made marinara, mozzarella cheese.",Flat Bread Pizza
AVwdUqcxByjofQCxn5Iq,9,9,USD,"2016,24+Apr",NA,Build Your Own Pizza
AVwdurA5_7pvs4fz8uoO,13,8,USD,"2016,01+Jul","Start with whole wheat or Italian semolina dough, white or red sauce, and choice of one cheese.",Create Your Own Pizza
AVwdurA5_7pvs4fz8uoO,9,9,USD,"2016,01+Jul",NA,Pizza
AVwduRNJ_7pvs4fz8qx_,14.99,10.49,USD,"2016,03+Apr",NA,Cheese Pizza
AVwduRNJ_7pvs4fz8qx_,19.99,15.99,USD,"2016,03+Apr",NA,Chicken Ranch Pizza
AVwduRNJ_7pvs4fz8qx_,20.99,15.99,USD,"2016,03+Apr",NA,Garden Pizza
AVwduRNJ_7pvs4fz8qx_,4.25,4.25,USD,"2016,03+Apr",NA,Kids Mini Pizza
AVwduRNJ_7pvs4fz8qx_,7.5,7.5,USD,"2016,03+Apr",NA,Pizza Sub
AVwduRNJ_7pvs4fz8qx_,23.99,18.99,USD,"2016,03+Apr",NA,Seafood Pizza
AVwduRNJ_7pvs4fz8qx_,20.99,15.99,USD,"2016,03+Apr",NA,Veggie Pizza
AVwduUIjkufWRAb58qco,NA,NA,NA,"2016,22+Aug",NA,Pizza of The Day
AVwdUV9_kufWRAb54on4,8.95,8.95,USD,"2015,01+Dec",NA,Pizza Burger
AVwdUV9_kufWRAb54on4,5.95,5.95,USD,"2015,01+Dec",NA,Pizza Fries
AVwdu-vDByjofQCxr_-X,13,13,USD,"2016,06+Jul","Fired grilled pizzas crust topped with Buffalo chicken, mozzarella, chunky blue cheese dressing",Buffalo Chicken Pizza
AVwdu-vDByjofQCxr_-X,12,12,USD,"2016,06+Jul",NA,Chorizo and Pepper Pizza Fire Grilled Pizza Crust
AVwdu-vDByjofQCxr_-X,12,12,USD,"2016,06+Jul","Fire grilled crust topped with fresh basil, blended with balsamic vinegar and extra virgin olive oil",Fresh Mozzarella and Tomato Pizza
AVwdu-vDByjofQCxr_-X,12,12,USD,"2016,06+Jul",NA,Pizza Rustico
AVwdV3yFkufWRAb545Cp,6.29,6.29,USD,"2016,10+Jul","Our beef cheesesteak grilled with onions and spicy pepperoni, layered with plenty of melting mozzarella. topped with homemade marinara",The Pizza Steak
AVwdV6hoByjofQCxoGlB,8.25,4.75,USD,"2016,18+Oct",NA,Bbq Chicken Pizza Bread
AVwdV6hoByjofQCxoGlB,NA,NA,NA,"2016,18+Oct",NA,Bbq Chicken Pizza Bread
AVwdV6hoByjofQCxoGlB,NA,NA,NA,"2016,18+Oct",NA,Buffalo Chicken Pizza
AVwdV6hoByjofQCxoGlB,NA,NA,NA,"2016,18+Oct","Your choice of either marinara or pizza sauce topped with tasty meatballs, red onions, smothered in mozzarella cheese and sprinkled with parmesan cheese",Meatball Pizza
AVwdV6hoByjofQCxoGlB,NA,NA,NA,"2016,18+Oct","Special Mexican pizza sauce topped with chorizo sausage, real bacon, black olives, chopped green onion and tomatoes, then smothered in mozzarella and jack and cheddar cheeses",Mexican Pizza
AVwdV6hoByjofQCxoGlB,NA,NA,NA,"2016,18+Oct",NA,Philly Cheese Steak Pizza
AVwdV6hoByjofQCxoGlB,6.99,3.99,USD,"2016,18+Oct",NA,Pizza Bread
AVwdV6hoByjofQCxoGlB,NA,NA,NA,"2016,18+Oct",NA,Sicilian Pizza
AVwdV-7GkufWRAb546Vx,8.25,8.25,USD,"2016,20+Jun","Tomatoes, roasted red peppers, marinated artichokes, fresh mozzarella, parmigiano reggiano, and fresh basil.",Panini Alla Pizza
AVwdvHtwkufWRAb58x58,1.99,1.99,USD,"2015,23+Oct",NA,Breakfast Pizza Slice
AVwdvHtwkufWRAb58x58,11.59,11.59,USD,"2015,23+Oct",NA,Cheese Pizza
AVwdvHtwkufWRAb58x58,2.99,2.99,USD,"2015,23+Oct",NA,Mini Pizza Bites
AVwdvHtwkufWRAb58x58,1.99,1.99,USD,"2015,23+Oct",NA,Pizza By The Slice
AVwdvHtwkufWRAb58x58,11.99,11.99,USD,"2015,23+Oct",NA,Specialty Pizza
AVwdvHtwkufWRAb58x58,11.99,11.99,USD,"2015,23+Oct","Sausage, bacon or vegetarian",Whole Breakfast Pizza
AVwdvKLDIN2L1WUfyu6O,13.6,13.6,USD,"2016,19+May","Taco meat, onion, lettuce, tomatoes, black olive, mozzarella cheese, American cheese",Taco Pizza
AVwdVmHNkufWRAb54187,4.93,4.93,USD,"2016,28+Mar","With mushrooms, pepperoni, onions or green peppers",Pizza Bread
AVwdVmHNkufWRAb54187,4.44,4.44,USD,"2016,28+Mar",NA,Pizza Puff
AVwdVmHNkufWRAb54187,NA,NA,NA,"2016,28+Mar",All slices regular crust,Pizza Slices
AVwdVwve_7pvs4fz42Td,27.55,27.55,USD,"2016,05+Apr","Chicken or steak. blended with mexican spices, red and green bell peppers, onions, olives, fresh cilantro and topped with more cheese",Fajita Pizza
AVwdVwve_7pvs4fz42Td,27.55,27.55,USD,"2016,05+Apr","Chicken or steak. bbq sauce, country bacon, pineapple, chopped garlic and topped with more cheese",Lone Star Bbq Pizza
AVwdVwve_7pvs4fz42Td,27.55,27.55,USD,"2016,05+Apr",NA,Original Bbq Chicken Pizza
AVwdVwve_7pvs4fz42Td,7.65,7.65,USD,"2016,05+Apr",NA,Philly Cheese Pizza
AVwdVwve_7pvs4fz42Td,27.55,27.55,USD,"2016,05+Apr","Garlic white sauce, cheese blend (mozzarella and cheddar) , spinach, red onion, mushroom, black olive, roasted garlic, canadian style bacon, italian sausage, cooked tomatoes, shredded parmesan, and olives oil",Sicilian Pizza
AVwdVwve_7pvs4fz42Td,27.55,27.55,USD,"2016,05+Apr","The perfect blending of pepperoni, linguica, steak, canadian style bacon, italian sausage and topped with more cheese.",Ultimate Meat Pizza
AVwdW_alIN2L1WUfu_an,14.75,7.95,USD,"2016,02+Apr",NA,3 Cheese Pizza
AVwdW_alIN2L1WUfu_an,16.95,8.95,USD,"2016,02+Apr",NA,Bbq Pizza
AVwdW_alIN2L1WUfu_an,16.95,8.95,USD,"2016,02+Apr",NA,Buffalo Chicken Pizza
AVwdW_alIN2L1WUfu_an,11.95,6.95,USD,"2016,02+Apr",NA,Cheese Pizza
AVwdW_alIN2L1WUfu_an,18.95,9.95,USD,"2016,02+Apr",Ricotta cheese meatballs eggplant,Musaka Pizza
AVwdW_alIN2L1WUfu_an,19.95,10.95,USD,"2016,02+Apr",NA,Philly Cheesesteak Pizza
AVwdW_alIN2L1WUfu_an,19.95,10.95,USD,"2016,02+Apr","New york traditional pizza with sauasge mushrooms, onions green peppers",S.m.o.g. Pizza
AVwdw_XCIN2L1WUfzAS8,7.5,7.5,USD,"2015,23+Oct",NA,Mexican Pizza
AVwdw2KBkufWRAb59B-x,8.96,8.96,USD,"2016,24+Apr",NA,Prosciutto Roasted Mushroom Pizza
AVwdWAWBIN2L1WUfu0vM,4.69,4.69,USD,"2015,23+Oct",NA,Pizza Burger
AVwdWAWBIN2L1WUfu0vM,4.79,4.79,USD,"2015,23+Oct",NA,Pizzaburger
AVwdwGuWByjofQCxsKvz,11.5,11.5,USD,"2015,28+Sep","Smoked chicken, red onion, BBQ sauce, Fontina cheese",Montville Inn Pizza
AVwdwGuWByjofQCxsKvz,12.5,12.5,USD,"2015,28+Sep","Mozzarella, tomato",Spicy Shrimp Pizza
AVwdwjsLkufWRAb58_Vm,22,22,USD,"2016,05+Apr",NA,Combination Pizza (extra Large 28 Pieces)
AVwdwjsLkufWRAb58_Vm,18,18,USD,"2016,05+Apr",NA,Combination Pizza (large 20 Pieces)
AVwdwjsLkufWRAb58_Vm,14.5,14.5,USD,"2016,05+Apr",NA,Combination Pizza (medium 16 Pieces)
AVwdwjsLkufWRAb58_Vm,24,24,USD,"2016,05+Apr",NA,Combination Pizza (party Size 36 Pieces)
AVwdwjsLkufWRAb58_Vm,9,9,USD,"2016,05+Apr",NA,Combination Pizza (personal Size)
AVwdwjsLkufWRAb58_Vm,12.5,12.5,USD,"2016,05+Apr",NA,Combination Pizza (small 8 Pieces)
AVwdwjsLkufWRAb58_Vm,9,9,USD,"2016,05+Apr",NA,Personal Pizza
AVwdwjsLkufWRAb58_Vm,22,22,USD,"2016,05+Apr","Peppers, onion, mushrooms",Veggie Pizza (extra Large 28 Pieces)
AVwdwjsLkufWRAb58_Vm,18,18,USD,"2016,05+Apr","Peppers, onion, mushrooms",Veggie Pizza (large 20 Pieces)
AVwdwjsLkufWRAb58_Vm,14.5,14.5,USD,"2016,05+Apr","Peppers, onion, mushrooms",Veggie Pizza (medium 16 Pieces)
AVwdwjsLkufWRAb58_Vm,24,24,USD,"2016,05+Apr","Peppers, onion, mushrooms",Veggie Pizza (party Size 36 Pieces)
AVwdwjsLkufWRAb58_Vm,9,9,USD,"2016,05+Apr","Peppers, onion, mushrooms",Veggie Pizza (personal Size)
AVwdwjsLkufWRAb58_Vm,12.5,12.5,USD,"2016,05+Apr","Peppers, onion, mushrooms",Veggie Pizza (small 8 Pieces)
AVwdwk9vkufWRAb58_hc,39.99,39.99,USD,"2016,06+Jul",And 50 wings,Large Cheese Pepperoni Pizza
AVwdwk9vkufWRAb58_hc,NA,NA,NA,"2016,06+Jul",A blend of our marinara sauces topped with mozzarella and romano cheese.,Meatball or Chicken Parm Pizza
AVwdwk9vkufWRAb58_hc,16.99,7.69,USD,"2016,06+Jul",A blend of our marinara sauces topped with mozzarella and romano cheese.,Meatball or Chicken Parm Pizza
AVwdwk9vkufWRAb58_hc,50.99,50.99,USD,"2016,06+Jul",And 50 wings,Party Cheese Pepperoni Sheet Pizza
AVwdwk9vkufWRAb58_hc,7.59,4.99,USD,"2016,06+Jul",Mozzarella cheese and pepperoni,Pizza
AVwdwk9vkufWRAb58_hc,6.99,6.99,USD,"2016,06+Jul",NA,Pizza Logs
AVwdwk9vkufWRAb58_hc,4.49,4.49,USD,"2016,06+Jul",NA,Pizza Slice
AVwdwk9vkufWRAb58_hc,14.79,6.99,USD,"2016,06+Jul",NA,White Pizza
AVwdwKWQByjofQCxsLS5,19.95,19.95,USD,"2015,22+Oct",NA,2 Medium Pizzas
AVwdwKWQByjofQCxsLS5,12.48,12.48,USD,"2015,22+Oct",NA,Cheese Pizza
AVwdwKWQByjofQCxsLS5,12.99,12.99,USD,"2015,22+Oct",NA,Gourmet Meat Pizza (medium)
AVwdwKWQByjofQCxsLS5,7.99,7.99,USD,"2015,22+Oct",NA,Gourmet Meat Pizza (small)
AVwdwKWQByjofQCxsLS5,11.96,11.96,USD,"2015,22+Oct",NA,Medium Gourmet House Pizza
AVwdwKWQByjofQCxsLS5,9.95,9.95,USD,"2015,22+Oct",NA,Medium Pizza
AVwdwKWQByjofQCxsLS5,4.99,4.99,USD,"2015,22+Oct",NA,Pizza Shell
AVwdwKWQByjofQCxsLS5,4.99,4.99,USD,"2015,22+Oct",NA,Small Pizza
AVwdwKWQByjofQCxsLS5,9.49,9.49,USD,"2015,22+Oct",NA,White Pizza (medium)
AVwdwKWQByjofQCxsLS5,5.47,5.47,USD,"2015,22+Oct",NA,White Pizza (small)
AVwd-WLu_7pvs4fz-6rF,6.95,6.95,USD,"2015,29+Nov",NA,Pizza Burger
AVwdWP7FIN2L1WUfu3lA,NA,NA,NA,"2015,25+Nov","Fried eggs, cheddar, bacon, marinara",Breakfast Pizza
AVwdWP7FIN2L1WUfu3lA,12,12,USD,"2015,25+Nov","Blue cheese, hot sauce, rod onion, grilled chicken",Buffalo Chicken Pizza
AVwdWt-ekufWRAb55CSU,9.5,9.5,USD,"2016,25+Mar",NA,Cheese Pan Pizza
AVwdWt-ekufWRAb55CSU,11.5,11.5,USD,"2016,25+Mar",NA,Deep Dish Cheese Pizza
AVwdWt-ekufWRAb55CSU,12.5,12.5,USD,"2016,25+Mar",NA,Stuffed Cheese Pizza
AVwdWt-ekufWRAb55CSU,7.49,7.49,USD,"2016,25+Mar",NA,Thin Crust Cheese Pizza
AVwdx4H2IN2L1WUfzI14,NA,NA,NA,"2016,08+Jul",Small,Any Brick Oven Pizza
AVwdx4H2IN2L1WUfzI14,10.99,10.99,USD,"2016,08+Jul",BBQ chicken marinated in a smoky hickory BBQ sauce topped with caramelized onions and mozzarella cheese.,Bbq Chicken Pizza
AVwdx4H2IN2L1WUfzI14,8.49,8.49,USD,"2016,08+Jul",Grilled chicken tossed with buffalo sauce. Topped with Romano and Mozzarella cheese and drizzled with blue cheese dressing.,Buffalo Chicken Flatbread Pizza
AVwdx4H2IN2L1WUfzI14,5,5,USD,"2016,08+Jul",NA,Cheese Party Pizza
AVwdx4H2IN2L1WUfzI14,10.29,10.29,USD,"2016,08+Jul",NA,Cheese Pizza
AVwdx7hxByjofQCxsb_J,15,15,USD,"2016,24+Apr",NA,Pepperoni Pizza
AVwdx7ol_7pvs4fz9NJ9,11.25,11.25,USD,"2016,31+Mar",NA,Cheese Pizza
AVwdx7ol_7pvs4fz9NJ9,2.95,2.95,USD,"2016,31+Mar",Extra ingredients add 0.50 each,Pizza Bread
AVwdx7ol_7pvs4fz9NJ9,8.5,8.5,USD,"2016,31+Mar","8 oz. red sauce, mozzarella cheese, sweet peppers",Steak Pizzaola
AVwdxP1K_7pvs4fz9G7V,8.99,8.99,USD,"2016,02+Apr",NA,Blt Pizza
AVwdxP1K_7pvs4fz9G7V,NA,NA,NA,"2016,02+Apr","Pizza sauce, our special blend of three cheeses and two of your favorite toppings.",Pizza
AVwdxP1K_7pvs4fz9G7V,10.99,10.99,USD,"2016,02+Apr",NA,Pizza of The Week
AVwdxpCEByjofQCxsZHK,11,11,USD,"2016,29+Oct",NA,Grilled Pizza of The Day
AVwdxpCEByjofQCxsZHK,44,44,USD,"2016,29+Oct",Sliced sirloin steak with pepper and onions in a tomato garlic wine sauce,Sirloin Steak Pizzaiola
AVwdxqHeByjofQCxsZRM,3.99,3.99,USD,"2016,06+Jul",NA,French Bread Pizza
AVwdxqHeByjofQCxsZRM,3.99,3.99,USD,"2016,06+Jul",NA,Pizza Bagel
AVwdxqHeByjofQCxsZRM,7.99,7.99,USD,"2016,06+Jul",With 2 toppings,Pizza Calzones
AVwdXtFVkufWRAb55Mt1,13.99,13.99,USD,"2016,05+Apr",NA,Bianca Pizza (no Sauce)
AVwdXtFVkufWRAb55Mt1,1.5,1.5,USD,"2016,05+Apr",NA,Creat Your Own Pizza
AVwdXtFVkufWRAb55Mt1,6.99,6.99,USD,"2016,05+Apr",NA,Pizza Roll
AVwdXWJzIN2L1WUfvDRb,1,1,USD,"2016,21+May",NA,Pizza Role
AVwdxYSx_7pvs4fz9IKZ,19,19,USD,"2016,20+Aug","eggs, bacon, spinach, fingerling potatoes, mozzarella, sausage",Breakfast Pizza
AVwdxYSx_7pvs4fz9IKZ,19,19,USD,"2016,20+Aug",NA,Italian Sausage Pizza
AVwdY1r-ByjofQCxolxV,9,9,USD,"2016,20+Jun",NA,Buffalo Chicken Pizza
AVwdY1r-ByjofQCxolxV,4,4,USD,"2016,20+Jun",NA,Cheese Pizza
AVwdY1r-ByjofQCxolxV,9,9,USD,"2016,20+Jun",NA,Roma Tomatro Basil Pizza
AVwdYA0I_7pvs4fz5Ori,21,21,USD,"2016,20+Jun",NA,Special Neapolitan Pizza
AVwdYA0I_7pvs4fz5Ori,23,23,USD,"2016,20+Jun",NA,Special Sicilian Pizza
AVwdyAYS_7pvs4fz9Nvj,13,13,USD,"2016,21+Jul",NA,Pizza
AVwdycBVIN2L1WUfzODK,7.99,7.99,USD,"2016,05+Apr",NA,Sicilian Pizza
AVwdycBVIN2L1WUfzODK,12.99,12.99,USD,"2016,05+Apr",For all you cheese lovers.,White Pizza
AVwdYcQG_7pvs4fz5Szs,19.95,19.95,USD,"2016,21+Mar",NA,Veggie Pizza
AVwdYeOIkufWRAb55UQd,5.45,5.45,USD,"2016,05+Apr",NA,Veggie Pizza Wrap
AVwdyeq4kufWRAb59RBy,8.99,8.99,USD,"2016,06+Jul",NA,Gnocchi Bella Pizza
AVwdyeq4kufWRAb59RBy,9.99,9.99,USD,"2016,06+Jul",NA,Insalata Bella Pizza
AVwdyeq4kufWRAb59RBy,NA,NA,NA,"2016,06+Jul",NA,Pizza
AVwdyflmkufWRAb59RJm,6.25,6.25,USD,"2016,03+Apr",NA,Pizza Hogie
AVwdyFw2ByjofQCxsdbk,9.5,9.5,USD,"2016,04+Apr",NA,H.l.d. Pizza
AVwdyFw2ByjofQCxsdbk,23.5,23.5,USD,"2016,04+Apr","Ham, pineapple, mozzarella.",Hawaiian Pizza
AVwdyGf3kufWRAb59NnS,4.39,4.39,USD,"2016,15+May",NA,Pizza Boat
AVwdYGIOIN2L1WUfvLFp,12.99,12.99,USD,"2016,29+Mar",NA,Tuna Pizza
AVwdYj6gIN2L1WUfvPj0,3.79,3.79,USD,"2016,03+Apr",Four mini French bread cheese pizzas.,Kid Pizza Bites
AVwdylBpIN2L1WUfzPbl,4.95,4.95,USD,"2016,24+Apr","Liguria Italian pepperoni, roma pear tomato sauce and four cheese blend",Italian Pepperoni Four Cheese Pizza
AVwdylBpIN2L1WUfzPbl,14.95,14.95,USD,"2016,24+Apr","Roma and cherry tomatoes, roasted garlic, extra virgin olive oil, basil, fresh mozzarella and four cheese blend",Margherita Pizza
AVwdylBpIN2L1WUfzPbl,14.95,14.95,USD,"2016,24+Apr","Grilled chicken breast, Newcastle BBQ sauce, red onion, cilantro, fontina, smoked mozzarella and provolone",Newcastle Bbq Chicken Pizza
AVwdylBpIN2L1WUfzPbl,15.95,15.95,USD,"2016,24+Apr","combination of cured Italian meats, roma pear tomato sauce and four cheese blend","Pepperoni, Spicy Sausage Prosciutto Pizza"
AVwdylBpIN2L1WUfzPbl,15.95,15.95,USD,"2016,24+Apr","Toscano salami, sopressata, spicy sausage, pepperoncini, red peppers, Roma tomato sauce and four cheese blend",Toscano Italian Pizza
AVwdYs21ByjofQCxokLE,9,9,USD,"2016,21+Aug",NA,Build Your Own Pizza
AVwdYs21ByjofQCxokLE,NA,NA,NA,"2016,21+Aug",NA,Nightly Pizza Special
AVwdYsNfIN2L1WUfvQ_v,14,14,USD,"2017,23+Feb","Blackened chicken, andouille sausage, roasted red peppers, Provolone and mozzarella1",Cajun Pizza
AVwdYsNfIN2L1WUfvQ_v,14,14,USD,"2017,23+Feb","Pepperoni, mushrooms, onion, Parmesan and mozzarella",Sicilian Pizza
AVwdYsNfIN2L1WUfvQ_v,14,14,USD,"2017,23+Feb","Mushrooms, artichoke hearts, red onions, spinach and tomatoes",Vegetarian Pizza
AVwdz8znkufWRAb59dya,6.32,6.32,USD,"2016,30+Mar","One slice of pizza, caesar salad, fountain pop",Pizza Combo
AVwdZbUL_7pvs4fz5dhG,10.5,10.5,USD,"2016,13+Jun","Your choice of fajita chicken or smoked pulled pork with sweet and smoky BBQ sauce, red onions, cilantro, mozzarella and cheddar.",Bbq Pizza
AVwdZbUL_7pvs4fz5dhG,5.5,5.5,USD,"2016,13+Jun",NA,Cheese Pizza
AVwdZbUL_7pvs4fz5dhG,5.5,5.5,USD,"2016,13+Jun",NA,Pepperoni Pizza
AVwdzdOR_7pvs4fz9aQe,8.99,8.99,USD,"2015,07+Nov",A Cheese Pizza (no toppings) .,Cheese Pizza
AVwdzdOR_7pvs4fz9aQe,12.49,12.49,USD,"2015,07+Nov",NA,Hawaiian Pizza
AVwdzdOR_7pvs4fz9aQe,8.75,8.75,USD,"2015,07+Nov",A light and crispy crust brushed with garlic butter and mozzarella cheese. Served with a side of our sauce.,Pizza Fries
AVwdzdOR_7pvs4fz9aQe,7.75,7.75,USD,"2015,07+Nov","The Calzone is made with our homemade crust, Carbones pizza sauce, 1 topping of your choice and covered with shredded mozzarella cheese.",Pizza Sandwich
AVwdzdOR_7pvs4fz9aQe,16.49,16.49,USD,"2015,07+Nov",NA,Veggie Pizza
AVwdZGO3_7pvs4fz5aCh,5,5,USD,"2015,24+Oct",NA,Cheese Pizza
AVwdZGO3_7pvs4fz5aCh,6,6,USD,"2015,24+Oct",NA,Livingwell Pizza
AVwdZGO3_7pvs4fz5aCh,6,6,USD,"2015,24+Oct",NA,Portobello Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Bacon Double Cheese Burger Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Bbq Chicken Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Buffalo Chicken Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Cherry Pie Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Chocolate Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Coconut Cream Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Create Your Own Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Dutch Apple Treat Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Hawaiian Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Meat Market Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Meat Sicilian Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Sampler Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Superoni Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,The Alfredo Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,The Torch Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Vegetarian Sampler Pizza
AVwdZhBtkufWRAb55fXQ,NA,NA,NA,"2016,02+Apr",NA,Veggie Sicilian Pizza
AVwdzhLsIN2L1WUfzXkk,16,16,USD,"2016,28+Mar",NA,Buffalo Chicken Pizza
AVwdzhLsIN2L1WUfzXkk,17,17,USD,"2016,28+Mar",NA,Cheesesteak Pizza
AVwdzhLsIN2L1WUfzXkk,15,15,USD,"2016,28+Mar",NA,Hawaiian Pizza
AVwdzhLsIN2L1WUfzXkk,17,17,USD,"2016,28+Mar","With Spinach, Broccoli, Peppers, Onions, and Mushrooms",Veggie Pizza
AVwdzhLsIN2L1WUfzXkk,15,15,USD,"2016,28+Mar",With Broccoli,White Pizza
AVwdZhw8kufWRAb55fhD,NA,NA,NA,"2016,03+Apr",NA,Flatbread Cheese Pizza
AVwdZhxuByjofQCxotHQ,1.99,1.99,USD,"2017,17+Jan",NA,Breakfast Pizza Slice
AVwdZhxuByjofQCxotHQ,NA,NA,NA,"2015,20+Oct",NA,Breakfast Pizza Slice
AVwdZhxuByjofQCxotHQ,11.59,11.59,USD,"2017,17+Jan",NA,Cheese Pizza
AVwdZhxuByjofQCxotHQ,NA,NA,NA,"2015,20+Oct",NA,Cheese Pizza
AVwdZhxuByjofQCxotHQ,2.99,2.99,USD,"2017,17+Jan",NA,Mini Pizza Bites
AVwdZhxuByjofQCxotHQ,NA,NA,NA,"2015,20+Oct",NA,Mini Pizza Bites
AVwdZhxuByjofQCxotHQ,1.99,1.99,USD,"2017,17+Jan",NA,Pizza By The Slice
AVwdZhxuByjofQCxotHQ,NA,NA,NA,"2015,20+Oct",NA,Pizza By The Slice
AVwdZhxuByjofQCxotHQ,11.99,11.99,USD,"2017,17+Jan",NA,Specialty Pizza
AVwdZhxuByjofQCxotHQ,NA,NA,NA,"2015,20+Oct",NA,Specialty Pizza
AVwdZhxuByjofQCxotHQ,11.99,11.99,USD,"2017,17+Jan","Sausage, bacon or vegetarian",Whole Breakfast Pizza
AVwdZhxuByjofQCxotHQ,NA,NA,NA,"2015,20+Oct","Sausage, bacon or vegetarian",Whole Breakfast Pizza
AVwdZiQFkufWRAb55fol,16,9,USD,"2016,27+Mar",NA,Cheese Pizza
AVwdZiQFkufWRAb55fol,9,9,USD,"2016,27+Mar",NA,Pizza
AVwdZjtcByjofQCxotfG,5.25,5.25,USD,"2016,30+Mar",NA,Mini Pizza
AVwdzmAGkufWRAb59aiX,16.95,16.95,USD,"2016,21+Aug",NA,Pizza Angelina
AVwdzmAGkufWRAb59aiX,14.95,14.95,USD,"2016,21+Aug",NA,Pizza Bianca
AVwdzmAGkufWRAb59aiX,15.95,15.95,USD,"2016,21+Aug",NA,Pizza Funghi
AVwdzmAGkufWRAb59aiX,13.95,13.95,USD,"2016,21+Aug",NA,Pizza Margherita
