id,address,categories,city,country,keys,latitude,longitude,name,postalCode,priceRangeCurrency,priceRangeMin,priceRangeMax,province,menuPageURL
AVwdIfsHIN2L1WUfsiB5,5040 Hardy St,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Hattiesburg,US,us/ms/hattiesburg/5040hardyst/-66711967,31.32153,-89.37178,Pizza Inn,39402,NA,NA,NA,MS,http://www.yellowpages.com/hattiesburg-ms/mip/pizza-inn-453760776/menu?lid=453760776
AVwdIHWTIN2L1WUfsekm,312 S Evergreen Ave,"Pizza,Caterers,Take Out Restaurants,Italian Restaurants,Restaurants",West Deptford,US,us/woodbury/westdeptford/312severgreenave/-915196126,39.830406,-75.14718,Gia Nina's Pizza,8096,NA,NA,NA,Woodbury,NA
AVwdIj51_7pvs4fz2mFa,1413 S Victoria Ave,"Pub,Food and Beverage",Ventura,US,us/ca/ventura/1413svictoriaave/-1859974752,34.262081,-119.211923,Victoria Pub & Grill,93003,USD,25,40,CA,NA
AVwdIK21ByjofQCxlx77,658 W New York Ave Deland,Pizza Place,Deland,US,us/fl/deland/658wnewyorkavedeland/-1326508737,29.02760214,-81.31568232,Dobro's,32720,NA,NA,NA,FL,NA
AVwdIp-7kufWRAb52pf6,130 Dorchester Ave,Restaurant,Boston,US,us/ma/boston/130dorchesterave/1796009054,42.337376,-71.057016,Stephi's In Southie,2127,USD,0,30,MA,NA
AVwdIpeJ_7pvs4fz2m7o,203 Nanticoke Rd,Restaurant,Essex,US,us/md/essex/203nanticokerd/2064135173,39.311394,-76.432772,The Crazy Tuna,21221,USD,0,30,MD,NA
AVwdiqex_7pvs4fz66FF,3708 Las Vegas Blvd S,Restaurant,Las Vegas,US,us/nv/lasvegas/3708lasvegasblvds/-1994404306,36.109216,-115.173221,Holsteins - The Cosmopolitan of Las Vegas,89109,USD,0,30,NV,NA
AVwdIR_7_7pvs4fz2jeS,20590 S Lagrange Rd,Restaurant,Frankfort,US,us/il/frankfort/20590slagrangerd/53149731,41.51762,-87.852638,Dancing Marlin,60423,USD,0,30,IL,NA
AVwdISL4ByjofQCxly5Z,1301 Williston Rd,"Take Out Restaurants,Sandwich Shops,Family Style Restaurants,Pasta,Pizza",South Burlington,US,us/queencity/southburlington/1301willistonrd/-500261185,44.466965,-73.171585,Marco's Pizza,5403,USD,25,40,Queen City,http://www.yellowpages.com/south-burlington-vt/mip/marcos-pizza-537721/menu?lid=537721
AVwdIsuzkufWRAb52p9M,1605 Kanawha Blvd W,"Pizza Place,Pizza",Charleston,US,us/wv/charleston/1605kanawhablvdw/-748637271,38.36666,-81.666595,Sicilia's Pizzeria,25387,NA,NA,NA,WV,http://www.yellowpages.com/charleston-wv/mip/sicilias-pizzeria-457948408/menu
AVwdiuTukufWRAb5662k,1325 Madison Ave,"Sports Bar,Bar,Music Venue,cakes desserts,service staff,food catering,bar drinks,Sports Bar, Bar, and Music Venue",Mankato,US,us/mn/mankato/1325madisonave/543441564,44.16602523,-93.97395551,Buster's Sports Bar and Grill,56001,USD,0,25,MN,NA
AVwdivhlIN2L1WUfw2NZ,500 Sampsonia Way,Art Museum,Pittsburgh,US,us/pitt/pittsburgh/500sampsoniaway/-1462975979,40.4571477,-80.012187,Mattress Factory Museum,15212,NA,NA,NA,Pitt,NA
AVwdIx7D_7pvs4fz2oPx,267 S 19th St,Restaurant,Philadelphia,US,us/phila/philadelphia/267s19thst/-822772362,39.948228,-75.172549,Crow & The Pitcher,19103,USD,0,30,Phila,NA
AVwdixFVByjofQCxqJgj,288 Golf Course Dr W,"Pizza Place and Italian Restaurant,Italian Restaurant,Pizza Place",Rohnert Park,US,us/ca/rohnertpark/288golfcoursedrw/-1170895678,38.36061268,-122.7223037,Tony's of North Beach,94928,USD,25,40,CA,NA
AVwdiXsEByjofQCxqFcb,7520 Peach St,"Beer Store and Liquor Store,Beer Store,Liquor Store",Erie,US,us/pa/erie/7520peachst/-658048559,42.05178612,-80.085354,U Pick 6 Beer Store,16509,NA,NA,NA,PA,NA
AVwdJ1J9_7pvs4fz2zsv,6166 Falls Of Neuse Rd,"Food,Food North Raleigh,Dance Classes",Raleigh,US,us/nc/raleigh/6166fallsofneuserd/586214272,35.866445,-78.620553,Inis Cairde School of Irish Dance,27609,NA,NA,NA,NC,NA
AVwdj2VBkufWRAb57F2N,208 Sunrise Hwy,Restaurant,Rockville Centre,US,us/rockvillecenter/rockvillecentre/208sunrisehwy/-233689810,40.657405,-73.646021,Tony Colombos,11570,USD,0,30,Rockville Center,NA
AVwdjdFIkufWRAb57Bvx,1125 Victoria St,"Fast Food Restaurant,Restaurants,Pizza",Costa Mesa,US,us/ca/costamesa/1125victoriast/1127531551,33.65196,-117.94687,Midnight Muncheez,92627,NA,NA,NA,CA,NA
AVwdjdPfkufWRAb57Bxn,105 N Market St,Restaurant,Frederick,US,us/md/frederick/105nmarketst/289671780,39.415945,-77.410767,Firestone's,21701,USD,31,50,MD,NA
AVwdJHFw_7pvs4fz2rxA,1908 5th Ave,"Fast Food Restaurant,Restaurant",River Grove,US,us/il/rivergrove/19085thave/-802790205,41.913864,-87.84048,Clavio's Eatery,60171,NA,NA,NA,IL,NA
AVwdjLnwByjofQCxqNXB,325 High St S E,Italian Restaurant,Salem,US,us/or/salem/325highstse/-863907478,44.93730731,-123.0389046,Gamberetti's Italian Restaurant,97301,USD,25,40,OR,NA
AVwdjoO3IN2L1WUfw-jN,109 Main St,"American Restaurant,Pub,Bar,Pizza Place",Port Jefferson,US,us/prtjefferson/portjefferson/109mainst/-2016497685,40.9461912,-73.06889219,Vincenzo's Pizzeria,11777,USD,0,25,Prt Jefferson,NA
AVwdJPRtkufWRAb52vmo,Fullerton College,"Snack Place, College Cafeteria, and Coffee Shop",Fullerton,US,us/ca/fullerton/fullertoncollege/1198477058,33.87584044,-117.918427,Stinger's Cafe,92832,USD,0,25,CA,NA
AVwdjQ-JkufWRAb56_-E,163 Old River Rd,Italian Restaurant,Edgewater,US,us/nj/edgewater/163oldriverrd/-1142252056,40.806462,-73.992604,Tomaso's,7020,USD,50,55,NJ,NA
AVwdJTFM_7pvs4fz2t32,2241 Westchester Ave,"Restaurants,Pizza Place,Food and Beverage,Pizza Place East Bronx",Bronx,US,us/ny/bronx/2241westchesterave/572757474,40.83455357,-73.85072663,Papa John's Pizza,10462,USD,0,25,NY,NA
AVwdJ-TmIN2L1WUfsxnp,13238 N E 20th St,"Italian Restaurant,Furniture / Home Store and Design Studio Wilburton",Bellevue,US,us/wa/bellevue/13238ne20thst/192133974,47.628066,-122.157675,Briatore,98005,USD,25,40,WA,NA
AVwdjtpDIN2L1WUfw_cK,600 Floyd Ave,"Italian Restaurant, Pizza Place, and Wings Joint",Rome,US,us/camroden/rome/600floydave/1574904018,43.21458662,-75.44679613,Laroma Pizzeria & Resturant,13440,USD,25,40,Camroden,NA
AVwdJWv3kufWRAb52w9g,6501 Washington Ave,"Bowling,Bars,Bowling Alley,Bowling Alley, Volleyball Court, and Pizza Place,Bowling Equipment & Accessories,Restaurants,Volleyball Court,Pizza Place,Sporting Goods",Racine,US,us/wi/racine/6501washingtonave/491420912,42.719143,-87.85964,Paradise Lanes,53406,NA,NA,NA,WI,NA
AVwdkaz2_7pvs4fz7LWL,3063 Lincoln Hwy E,"Historical Places,Banquet Halls & Reception Facilities,Wedding Reception Locations & Services",Paradise,US,us/harristown/paradise/3063lincolnhwye/847628556,40.0111,-76.1355,Historic Revere Tavern,17562,USD,0,30,Harristown,NA
AVwdkBdOIN2L1WUfxCwX,295 Mare Island Way,Doors,Vallejo,US,us/ca/vallejo/295mareislandway/547518778,38.1012,-122.2639,USA Doors Gates Svc,94590,USD,25,40,CA,http://www.citysearch.com/profile/menu/42767960?singlePlatformId=the-front-room-at-the-wharf
AVwdKDAdkufWRAb524aI,4390 Summit Bridge Rd,"Sandwich Shops,Delicatessens,Restaurants,Sandwich Place",Middletown,US,us/de/middletown/4390summitbridgerd/609882047,39.515034,-75.7123,Harper's Sandwiches Such,19709,NA,NA,NA,DE,NA
AVwdkF7nByjofQCxqWdB,505 S Flower St,"Caf,Restaurant",Los Angeles,US,us/arcoplaza/losangeles/505sflowerst/-67616002,34.05098813,-118.256626,Mangia Mangia Café,90071,NA,NA,NA,Arco-plaza,NA
AVwdKgQckufWRAb529RW,7860 Gate Parkway 101,Restaurant,Jacksonville,US,us/fl/jacksonville/7860gateparkway101/-312030798,30.235593,-81.517355,The Melting Pot - Jacksonville,32256,USD,31,50,FL,NA
AVwdKHgSByjofQCxmGAL,1202 Kingwood Dr,"Take Out Restaurants,Buffet Restaurants,healthcare provider,Restaurants,hearing instrument,Pizza",Kingwood,US,us/tx/kingwood/1202kingwooddr/-241952191,30.04884,-95.23827,Cici's Pizza,77339,NA,NA,NA,TX,http://www.yellowpages.com/kingwood-tx/mip/cicis-pizza-12792727/menu?lid=12792727
AVwdkiazkufWRAb57MdY,1 Dodgingtown Rd,"Pizza,Italian Restaurants,Caterers,Restaurants,Pizza Place",Newtown,US,us/ct/newtown/1dodgingtownrd/-1518221615,41.37498,-73.3445,George's Pizza Restaurant,6470,NA,NA,NA,CT,NA
AVwdKiet_7pvs4fz27Tp,219 S Sandusky Ave,Pizza Place,Bucyrus,US,us/oh/bucyrus/219ssanduskyave/1105785885,40.807389,-82.975592,Mamas Pizza,44820,NA,NA,NA,OH,NA
AVwdKjYK_7pvs4fz27di,23657 Lorain Rd,Restaurant,N Olmsted,US,us/oh/nolmsted/23657lorainrd/-500261185,41.432343,-81.88388,Marco's Pizza,44070-2222,NA,NA,NA,OH,NA
AVwdkjzM_7pvs4fz7Mqn,2233 B 180a Kalakaua Ave,Restaurant,Honolulu,US,us/hono/honolulu/2233b180akalakauaave/-1418917530,21.279272,-157.829139,Il Lupino,96815,USD,31,50,Hono,NA
AVwdkLu4_7pvs4fz7JP1,254 Thames St,"Seafood Restaurant,Speakeasy,Seafood Restaurant and Speakeasy",Newport,US,us/ri/newport/254thamesst/-2106913409,41.48658,-71.314940000000007,Speakeasy Bar & Grill,2840,USD,50,55,RI,NA
AVwdKoZh_7pvs4fz28SA,80 W Broadway Ave,Gift Shop,Jackson,US,us/jacksonhole/jackson/80wbroadwayave/243904265,43.47941394,-110.7637237,Mangy Moose Emporium,83001,NA,NA,NA,Jackson Hole,NA
AVwdKrFL_7pvs4fz28uS,4550 Balfour Rd,"Restaurant,Pizza Place",Brentwood,US,us/ca/brentwood/4550balfourrd/1764924536,37.925106,-121.694046,Rico's Italian Pizza,94513,NA,NA,NA,CA,NA
AVwdKrfUIN2L1WUfs5d-,506 Boston Tpke,"Restaurant,Restaurants,Pizza Place,Italian Restaurants,Pizza",Shrewsbury,US,us/ma/shrewsbury/506bostontpke/-1824482968,42.276581,-71.718595,Pepperoni Express,1545,NA,NA,NA,MA,NA
AVwdKTHtIN2L1WUfs1Sl,10824 Fairfax Blvd,Restaurant,Fairfax,US,us/va/fairfax/10824fairfaxblvd/-181069757,38.854845,-77.317703,Dolce Vita,22030,USD,0,30,VA,NA
AVwdKv9tByjofQCxmNDL,10835 Venice Blvd,"Latin American Restaurant,Bar,Pizza Place,Restaurants",Los Angeles,US,us/ca/losangeles/10835veniceblvd/1528564017,34.017106,-118.410224,Bamboo Restaurant,90034,USD,25,40,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuMLvebwKqWtPm-4vwEFmgapvZF8QWiQ5Qb_qzmfqyOyEYU6EWlgQncOzY4rjCW_IUiSW_2OIAuY4VKORe2R8ws1urZEsizjm_zhaRFfXRyRMTGdgWYTyZAo0r-n1dybO2mhdl4Zg1ZPjILp3C80w5EBbbEb_We_FRfWCPg1xjKfLuKoAOZX_5LwCwTJxIZyUSf_JuvdRcGkoI53MOIb-eZV_afiyklhoihTR6IKebWKOr0xu13Mc0taTiVAohHbxcfBG6WuqqAsw3k_NjEGlVFkyEwILvhrx0jYJBUP2W-JNk8rQdZvyu7W61WVXB1-tJBEmtJeyF-UEASYw9CEICaSemPm-bb8zv72UGmbGOJTixShSH6tOs5CeeTd1XJja1HsLuG4Vh3pUKLfmvs0-8VBFlQ5Y-pulaaeU03TNUBCEk6aax-mG8hXHhw8PYt-Ox73GuLJPelo0aZkIoHs1yyk&placement=listing_profile&cs_user=unknown&cs_session=adb5edf5635f7eb05be512075705507495473542
AVwdkWJBByjofQCxqYyp,100 W Higgins Rd,"Winery, Steakhouse, and Wine Bar",Barrington,US,us/foxrvvlygn/barrington/100whigginsrd/-1115643053,42.07349147,-88.18423033,Cooper's Hawk Winery & Restaurant,60010,NA,NA,NA,Fox Rv Vly Gn,NA
AVwdkwzl_7pvs4fz7OnY,2602 Brandt School Rd,"Restaurants,Italian Restaurant",Wexford,US,us/pa/wexford/2602brandtschoolrd/622992725,40.615584,-80.09299,Bella Frutteto,15090,NA,NA,NA,PA,http://www.citysearch.com/profile/menu/619383850?singlePlatformId=bella-frutteto
AVwdL3SbByjofQCxmZpU,8616 Griffin Rd,"Vegetarian / Vegan Restaurant,Salad Place,wich Place",Fort Lauderdale,US,us/ftlauderdale/fortlauderdale/8616griffinrd/-875670136,26.063679,-80.261,Toss Up Salads,33328,USD,0,25,Ft Lauderdale,NA
AVwdl7w0IN2L1WUfxV-P,4301 W 41st St,"Restaurants,Beer & Ale,Pizza",Sioux Falls,US,us/sd/siouxfalls/4301w41stst/1752436732,43.51405,-96.77765,Old Chicago Pasta Pizza,57106,NA,NA,NA,SD,http://www.yellowpages.com/sioux-falls-sd/mip/old-chicago-pasta-pizza-12014423/menu?lid=12014423
AVwdL8MOkufWRAb53NJT,840 S Sepulveda,Restaurant,El Segundo,US,us/ca/elsegundo/840ssepulveda/-1460051425,33.903157,-118.396069,North Italia - El Segundo,90245,USD,0,30,CA,NA
AVwdLc9X_7pvs4fz3FXh,1061 W Bank Rd,Italian Restaurant,Celina,US,us/oh/celina/1061wbankrd/1680589554,40.534969,-84.574349,Bella's Italian Grille,45822,USD,0,25,OH,NA
AVwdliQXkufWRAb57V75,4100 N 2nd St,"Ice Cream Shop,Dessert Shop,Ice Cream Parlors,Catering,Restaurants",Mcallen,US,us/tx/mcallen/4100n2ndst/-2105688159,26.239253,-98.214788,Marble Slab Creamery,78504,NA,NA,NA,TX,http://www.citysearch.com/profile/menu/10161436?singlePlatformId=marble-slab-creamery-436
AVwdlj_fkufWRAb57WNv,23043 Soledad Canyon Rd,"Pizza Place,Italian Restaurant,Restaurant",Santa Clarita,US,us/bouquetcanyon/santaclarita/23043soledadcanyonrd/-1347184267,34.42304931,-118.5399163,Chi Chi's Pizza,91350,USD,25,40,Bouquet Canyon,NA
AVwdLJBzkufWRAb53D2R,208 Northgate One,Bagel Shop,San Rafael,US,us/santavenetia/sanrafael/208northgateone/-1957206001,38.00764,-122.5459,Bagel Street Cafe,94903,USD,0,25,Santa Venetia,NA
AVwdLKbg_7pvs4fz3Bwn,148 Main St,Restaurant,East Greenwich,US,us/ri/eastgreenwich/148mainst/1488971136,41.661895,-71.449638,Raku Sakura,2818,USD,0,30,RI,NA
AVwdLKuFIN2L1WUfs-tY,211 N Cortez,Pizza Place,Prescott,US,us/az/prescott/211ncortez/-1179897640,34.544838,-112.4684639,Two Mamas Gourmet,86301,NA,NA,NA,AZ,NA
AVwdllt9IN2L1WUfxSQ-,5024 River Rd N,"Latin American Restaurants,Caterers,Food and Beverage,Restaurants,Mexican Restaurant,Mexican Restaurants",Salem,US,us/or/salem/5024riverrdn/-478756968,44.998068,-123.0261094,La Hacienda Real,97303,USD,25,40,OR,NA
AVwdLmg6_7pvs4fz3HGN,8900 E Pinnacle Peak Rd,"Wine Bar,Mediterranean Restaurants,Restaurants,Italian Restaurants,Pizza",Scottsdale,US,us/az/scottsdale/8900epinnaclepeakrd/-1487929551,33.698406,-111.88866,Pane E Vino,85255,USD,25,40,AZ,NA
AVwdLNGJByjofQCxmR_D,3045 Godfrey Rd,"Sports Bar, Bar, and Food,Sports Bar,Bar,Food",Godfrey,US,us/il/godfrey/3045godfreyrd/555647079,38.93138028,-90.19108057,Roper's Reagle Beagle,62035,NA,NA,NA,IL,NA
AVwdlr2UkufWRAb57Xiv,15030 S Harlan Rd,"Pizza Place,Take Out Restaurants,Restaurant,Restaurants,Pizza",Lathrop,US,us/ca/lathrop/15030sharlanrd/104265906,37.825893,-121.28692,Milan's Pizza,95330,NA,NA,NA,CA,NA
AVwdLscCByjofQCxmXuJ,105 E Main St,"Pizza Place and Italian Restaurant Downtown Bartow,Pizza Place and Italian Restaurant,Pizza Place,Italian Restaurant",Bartow,US,us/fl/bartow/105emainst/-1106252823,27.89632517,-81.84310734,Palace Pizza Bartow,33830,NA,NA,NA,FL,NA
AVwdLVsGIN2L1WUftA0a,917 E Main St,Coffee Shop,Ashland,US,us/or/ashland/917emainst/1672996967,42.194127,-122.702854,Rogue Valley Roasting Company,97520,NA,NA,NA,OR,NA
AVwdLXQuIN2L1WUftBKZ,120 Sarah Wells Trl,"Bed and Breakfast and Inns,Lodging,Caterers,Restaurants,Catering,American Restaurant",Campbell Hall,US,us/ny/campbellhall/120sarahwellstrl/1945121865,41.4458,-74.23132,Bulls Head Inn,10916,USD,50,55,NY,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4ESe32aGoZZfGxPUKOAupg6AXFQsvl2-A1Ztd21x5FLKumNpUzGNTBeMk2RvPjC41ZIvgiFwjULRMf936HQ-3fDilu-Jgq-3DroFPqeb7LaXUO4XtGt4yXSNh07TupIGRPL3pguHGLCgD99nbwkEvAGUd-nxF81eB3qPqQJCEuoZXkBm2L257ZCuheIVCrG2ctCqHEf9A5FdP6FzJPLIeY2BupQY-4bRno6Oqayu4y8Cb_YYaauHsjTQfwyaSKg_vGObsgf61C8MYc9s0_yPuG4iJTQWCHXCFyXMV4PLkZmavtSM7rLnFw_Z0JYvBs5VzfBN1lKoWi8oELkNkqFCTedlxivQJKt4woPVUy8vRtJgtcMSpdE4a-ED1ImJCBkXDtBZuYeiME_r0A6maerfj92do1HAJnkQP8rldZaMb-y71ReuQRJj9DZXsagEUe6D_DNktMOnM3Ap25cN834tpsn9KfMIRHc1lmdUzOse3HJothA8nigyYBr2RR47umXSmS2E006SEg6AFMwb8QE70Q5qgF-c2zWH9mR5RGymA6LPhBLDcs9kd3ipMuQ7STyZl3kjghegUY9-UwUWgcgssnkVrGiUD0LKim&placement=listing_profile.c&cs_user=unknown&cs_session=d4d925e7fa165b02fc8b3cda95770e2a00537e1e
AVwdlxt4IN2L1WUfxUR6,145 E 50th St,Hotel,New York,US,us/manhattan/newyork/145e50thst/-1460870937,40.756137,-73.971505,The Kimberly Hotel,10022,NA,NA,NA,Manhattan,NA
AVwdLXVikufWRAb53Gmo,308 S Lamar Blvd,"Pizza,Italian Restaurants,Restaurants,Pizza Place",Oxford,US,us/ms/oxford/308slamarblvd/-2076598566,34.365494,-89.51891,Soulshine Pizza Factory,38655,NA,NA,NA,MS,NA
AVwdM5a7_7pvs4fz3Vx9,220 E Central Pkwy,"Health and Wellness,Medicine,Spa,Doctor's Office,Salon / Barbershop,Doctor's Office, Spa, and Salon / Barbershop",Altamonte Springs,US,us/fl/altamontesprings/220ecentralpkwy/-814672593,28.671713,-81.385328,Fiala Aesthetics | Metro Orlando Plastic Surgeon,32701,NA,NA,NA,FL,NA
AVwdmB5-ByjofQCxqp8V,988 Bedford St,Pizza Place,Abington,US,us/ma/abington/988bedfordst/540149512,42.131256,-70.95031321,Louie's Famous Pizza,2351,NA,NA,NA,MA,NA
AVwdMBFyIN2L1WUftIXm,195 W Dundee Rd,Greek Restaurant,Buffalo Grove,US,us/il/buffalogrove/195wdundeerd/1552355535,42.13871062,-87.962387,Dengeos,60089,USD,0,25,IL,NA
AVwdmJonByjofQCxqq_N,1301 E Miller Ave,"Sushi Restaurant Sugar House,Sushi Restaurant,auto service & repair",Salt Lake City,US,us/saltlakecty/saltlakecity/1301emillerave/721808538,40.70318162,-111.854462,Tokai Sushi,84106,NA,NA,NA,Salt Lake Cty,NA
AVwdMLnukufWRAb53P8v,768 W 1425 N,"Pizza Place,Italian Restaurant,Sandwich Place,Pizza Place, Italian Restaurant, and Sandwich Place",Layton,US,us/ut/layton/768w1425n/-276768769,41.08174152,-111.97999,Nypd Pizza & Delicatessen,84041,NA,NA,NA,UT,NA
AVwdMm47_7pvs4fz3Skc,One Leo Fraser Dr,Restaurant,Northfield,US,us/nj/northfield/oneleofraserdr/1983544213,39.370394,-74.550154,Atlantic City Country Club - Taproom Bar & Grille,8225,USD,0,30,NJ,NA
AVwdmnZEByjofQCxqv4D,5240 Cemetery Rd,"Latin American Restaurants,Mexican Restaurants,Restaurants,BBQ Joint,Cuban Restaurant",Hilliard,US,us/oh/hilliard/5240cemeteryrd/146954829,40.03056,-83.15628,Galaxy Restaurant Inc,43026,NA,NA,NA,OH,NA
AVwdmp1BByjofQCxqwTQ,1167 Broad St,"Pizza,Take Out Restaurants,Restaurants,Pizza Place",Augusta,US,us/ga/augusta/1167broadst/1585105240,33.47814,-81.9723,Mellow Mushroom,30901,NA,NA,NA,GA,NA
AVwdMp9akufWRAb53VSo,191 7th St,Restaurant,Brooklyn,US,us/ny/brooklyn/1917thst/-1396532233,40.673207,-73.990482,The Bahche,11215,USD,0,30,NY,NA
AVwdMpcdkufWRAb53VMf,10501 Gateway Blvd W,"Restaurants,Pizza Place",El Paso,US,us/tx/elpaso/10501gatewayblvdw/-1589891696,31.75546644,-106.344384,Peter Piper Pizza,79925,NA,NA,NA,TX,NA
AVwdMS_cByjofQCxmeao,3196 Waialae Ave,Restaurant,Honolulu,US,us/hono/honolulu/3196waialaeave/-1157168230,21.287633,-157.80806,Restaurant & Bar Ko,96816,USD,31,50,Hono,NA
AVwdMTNWIN2L1WUftLi1,1300 N Charlotte St,"Pizza Place,Restaurant,Caterers,Restaurants,Pizza",Pottstown,US,us/pa/pottstown/1300ncharlottest/1717838929,40.26540832,-75.62675398,Big Daddy's Pizza,19464,NA,NA,NA,PA,NA
AVwdMTWckufWRAb53RWn,1100 New York Ave N W,Restaurant,Washington,US,us/dc/washington/1100newyorkavenw/-1132680234,38.900907,-77.027392,Capitol City Brewing Company - Downtown,20005,USD,0,30,DC,NA
AVwdmxa6kufWRAb57ioq,11225 Huebner Rd,Mediterranean Restaurant,San Antonio,US,us/tx/sanantonio/11225huebnerrd/885787142,29.54587051,-98.57871294,Zo��s Kitchen,78230,USD,25,40,TX,NA
AVwdMX-NByjofQCxmfG6,505 3rd Ave,"American Restaurant,American Restaurant Rose Hill",New York,US,us/nyc/newyork/5053rdave/1831968203,40.74552159,-73.97801757,Cinema Cafe Restaurant,10016,USD,25,40,Nyc,NA
AVwdmXtHIN2L1WUfxaaC,2320 S Union St,"Italian Restaurant,Pizza Place,Italian Restaurant and Pizza Place",Des Moines,US,us/ia/desmoines/2320sunionst/-1752860064,41.56511447,-93.6164546,Baratta's,50315,USD,25,40,IA,NA
AVwdMy3YIN2L1WUftQ8U,21 Lynn Ave,Italian Restaurant and Pizza Place,Oxford,US,us/darrtown/oxford/21lynnave/324000305,39.509831,-84.749949,Larosa's Pizzeria,45056,USD,25,40,Darrtown,NA
AVwdMZiyIN2L1WUftMd4,200 Gulf Dr N,"American Restaurant,Seafood Restaurant,Beach",Bradenton Beach,US,us/fl/bradentonbeach/200gulfdrn/-1948398691,27.46694095,-82.69958496,The Beachhouse,34217,USD,25,40,FL,NA
AVwdN39oByjofQCxmu9Y,717 Sterlington Hwy,Pizza Place,Farmerville,US,us/la/farmerville/717sterlingtonhwy/539105163,32.77083563,-92.39532123,Johnny's Pizza,71241,NA,NA,NA,LA,NA
AVwdn6-7_7pvs4fz7t38,4911 Township Line Rd,"Pizza Place,American Restaurant,Italian Restaurant",Drexel Hill,US,us/drexelbrook/drexelhill/4911townshiplinerd/-219393700,39.9551422,-75.32272687,Tony Roni's Pizza Drexel Hill,19026,NA,NA,NA,Drexelbrook,NA
AVwdN6NgByjofQCxmvTV,2801 Hampton Ave,Pizza Place,Saint Louis,US,us/mo/saintlouis/2801hamptonave/-459642758,38.60878933,-90.2887708,Elicia's Pizza & Wings,63139,NA,NA,NA,MO,NA
AVwdNDAzByjofQCxmmcz,4002 Lincoln Blvd,"Pizza,Italian Restaurant Marina del Rey,Italian Restaurant",Marina Del Rey,US,us/ca/marinadelrey/4002lincolnblvd/550874219,33.990407,-118.447324,Eddie's Italian Restaurant,90292,USD,25,40,CA,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuO6b3Pw4odK63LuKL9-OW5Q2TMZ3ebtljC6_CzvCSJTdmsDmGHZum3feF6HpClzQI2U8q2f6zZnmsxQ947bSUDdgU7SiBOtksXydpZl3lBo_StXex0yww_z_-WBzLGfeYzWbuxcw641tqhZA-_-2vnYHkPoXlhkX5kw7ZK-UVfyJnkeGRFEk533uSiIWASLLcBLw78pLexFGE8OY1l8FI5LRitjE8vEd56i4rLJs_Lbs1vU6_KlV3TVDCcjsgChTBp-wC5OZzTafgFyeUcSiZl78GLzVyCxNajoxYILGCQaZYUoX4YesQnIJOD1kZbQGwzmOax0rL5iVVzjWrfM2hIufBAHN3fhZsR_YsxaL3wDnb2ZE-ke5-RgrUxhQBHvYYoGutuwuYTbNKL9HPYm9s_GcUrswQlBWgNP_4JqORoms&placement=listing_profile&cs_user=unknown&cs_session=f939505995261b995c5921dbd40fbc392c541cd8
AVwdNgxLkufWRAb53egW,1620 Camino De La Reina,"Pizza Place,American Restaurant",San Diego,US,us/ca/sandiego/1620caminodelareina/-1757886609,32.77067001,-117.1498411,Sammy's Woodfired Pizza & Grill,92108,USD,25,40,CA,NA
AVwdNIZlByjofQCxmnaO,885 Town Center Dr,Restaurant,Wilmington,US,us/wilm/wilmington/885towncenterdr/1743931468,34.243118,-77.832161,The Melting Pot - Wilmington(nc),28405,USD,31,50,Wilm,NA
